PART_NUM,DEAL_REG_GROUP,START_DATE,END_DATE,ADD_DATE,MODIFIED_DATE
SAPT002253,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002254,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002255,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002256,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002257,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002258,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002259,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002260,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002261,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002262,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002263,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002264,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002265,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002266,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002267,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002268,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002269,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002270,Population Solutions,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002271,Population Solutions,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002272,Population Solutions,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002273,Population Solutions,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002274,Population Solutions,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002275,Population Solutions,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002280,Population Solutions,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002281,Population Solutions,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002282,Population Solutions,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002283,Population Solutions,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002333,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002334,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002335,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002336,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002337,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002338,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002339,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002340,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002341,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002342,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002343,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002344,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002345,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002346,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002347,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002348,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002349,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002350,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002351,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002352,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002353,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002354,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002355,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002356,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002357,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002358,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002359,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002360,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002361,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002362,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002363,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002364,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002365,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002366,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002367,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002368,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002369,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002370,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002371,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002372,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002373,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002374,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002375,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002376,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002377,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002378,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002379,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002380,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002381,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002382,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002383,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002384,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002385,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002386,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002387,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002388,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002389,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002390,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002391,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002392,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002393,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002394,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002395,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002396,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002397,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002398,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002399,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002400,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002401,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002402,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002403,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002404,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002405,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002406,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002407,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002408,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002409,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002410,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002411,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002412,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002413,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002414,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002415,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002416,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002417,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002418,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002419,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002420,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002421,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002422,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002423,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002424,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002425,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002426,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002427,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002428,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002429,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002430,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002431,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002432,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002433,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002434,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002435,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002436,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002437,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002438,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002439,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002440,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002441,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002442,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002443,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002444,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002445,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002446,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002447,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002448,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002449,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002450,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002451,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002452,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002453,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002454,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002455,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002456,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002457,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002458,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002459,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002460,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002461,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002462,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002463,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002464,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002465,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002466,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002467,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002468,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002469,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002470,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002471,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002472,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002473,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002474,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002475,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002476,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002477,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002478,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002479,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002480,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002481,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002482,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002483,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002484,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002485,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002486,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002487,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002488,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002489,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002490,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002491,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002492,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002493,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002494,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002495,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002496,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002497,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002498,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002499,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002500,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002501,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002502,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002503,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002504,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002505,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002506,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002507,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002508,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002509,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002510,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002511,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002512,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002513,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002514,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002515,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002516,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002517,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002518,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002519,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002520,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002521,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002522,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002523,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002524,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002525,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002526,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002527,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002528,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002529,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002530,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002531,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002532,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002533,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002534,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002535,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002536,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002537,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002538,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002539,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002540,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002541,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002542,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002543,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002544,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002545,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
