PART_NUM,DEAL_REG_GROUP,START_DATE,END_DATE,ACTIVE_FLAG,ADD_DATE,MODIFIED_Date
SWPT005884,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT005885,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006130,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006131,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006134,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006135,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006207,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006208,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006209,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006210,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006211,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006212,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006213,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006214,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006215,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006216,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006217,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006218,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006219,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006220,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006221,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006222,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006223,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006224,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006270,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006271,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006272,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006273,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006298,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006299,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006300,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006301,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006302,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006303,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006304,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006305,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006306,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006307,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006308,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006309,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006310,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006311,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006422,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006423,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006487,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006488,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006489,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006490,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006491,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006492,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006493,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006494,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006495,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006496,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006497,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006498,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006499,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006500,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006501,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006502,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006503,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006504,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006505,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006506,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006507,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006508,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006509,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006510,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006511,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006512,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006513,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006514,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006515,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006516,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006517,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006518,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006519,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006520,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006521,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006522,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006527,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006528,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006529,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006530,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006531,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006532,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006533,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006534,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006535,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006536,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006537,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006538,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006539,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006540,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006541,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006542,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006543,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006544,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006545,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006546,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006577,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006578,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006601,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006602,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006688,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006689,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006690,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006691,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006696,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006697,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006698,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006699,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006701,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006702,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006703,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006704,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006705,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006706,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006707,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006708,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006709,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006710,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006711,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006712,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006713,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006714,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006715,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006716,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006717,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006718,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006719,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006720,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006721,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006722,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006723,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006724,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006725,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006726,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006727,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006728,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006729,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006730,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006731,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006732,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006733,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,11/1/2019 10:15:29 PM
SWPT006799,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006800,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006858,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006859,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006860,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006861,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006862,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006863,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006864,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006866,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006949,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006950,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006951,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006952,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006953,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006954,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006976,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006977,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006978,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006979,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006980,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006981,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006989,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006990,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006993,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006994,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
SWPT006999,Transaction Services,8/14/2019 12:00:00 AM,12/31/9999 12:00:00 AM,Y,8/13/2019 10:15:35 PM,8/13/2019 10:15:35 PM
